0 0,00311739991431675
1 0,021236408249573
2 0,0679116107224057
3 0,135894522802895
4 0,190781491180952
5 0,201023365076743
6 0,165159405816781
7 0,110065498206674
8 0,0603694699792555
9 0,027722226351795
10 0,0111212315401577
11 0,00392970772671922
12 0,00122935349462077
13 0,000340059928710653
14 8,1702898972603E-05
15 1,22954141920283E-05
16 4,25069523658967E-06
